path,line,token,classification,excerpt
scripts/build_v101118_generic_execution_spec_integrity_repair.py,248,v101.116,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   for vv in ['v101.116','v101.115','v101.114','v101.113','v101.112','v101.111']:"
scripts/build_v101118_generic_execution_spec_integrity_repair.py,248,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   for vv in ['v101.116','v101.115','v101.114','v101.113','v101.112','v101.111']:"
scripts/build_v101118_generic_execution_spec_integrity_repair.py,248,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   for vv in ['v101.116','v101.115','v101.114','v101.113','v101.112','v101.111']:"
scripts/build_v101118_generic_execution_spec_integrity_repair.py,248,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   for vv in ['v101.116','v101.115','v101.114','v101.113','v101.112','v101.111']:"
scripts/build_v101118_generic_execution_spec_integrity_repair.py,248,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   for vv in ['v101.116','v101.115','v101.114','v101.113','v101.112','v101.111']:"
scripts/build_v101118_generic_execution_spec_integrity_repair.py,248,v101.111,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   for vv in ['v101.116','v101.115','v101.114','v101.113','v101.112','v101.111']:"
scripts/build_v101118_generic_execution_spec_integrity_repair.py,250,v101.116,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"     allowed_line = (rel=='reports/no_regression_fix_ledger.csv' or (vv=='v101.116' and rel=='README.md') or (vv=='v101.111' and rel in {'README.md','evidence/v101118/PREPACKAGE_STAGE_REPORT.md','reports/current_metadata_semantic_consistency.md','reports/report_claims_vs_evidence_audit.md'}))"
scripts/build_v101118_generic_execution_spec_integrity_repair.py,250,v101.111,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"     allowed_line = (rel=='reports/no_regression_fix_ledger.csv' or (vv=='v101.116' and rel=='README.md') or (vv=='v101.111' and rel in {'README.md','evidence/v101118/PREPACKAGE_STAGE_REPORT.md','reports/current_metadata_semantic_consistency.md','reports/report_claims_vs_evidence_audit.md'}))"
scripts/build_v101119_quoted_span_presentation_closure.py,8,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,VERSION='v101.119';STAGE='QUOTED_SPAN_PRESENTATION_CLOSURE_R1';CACHE='luisa-24h-v101-119';DATE='2026-08-25'
scripts/build_v101119_quoted_span_presentation_closure.py,63,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=html.replace(""const APP_VERSION = 'v101.118';"",f""const APP_VERSION = '{VERSION}';"",1)"
scripts/build_v101119_quoted_span_presentation_closure.py,65,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=html.replace(""const BUILD_DATE = '2026-08-25'; // v101.118 / generic execution-spec integrity repair"",f""const BUILD_DATE = '{DATE}'; // v101.119 / quoted-span presentation closure R1"",1)"
scripts/build_v101119_quoted_span_presentation_closure.py,65,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=html.replace(""const BUILD_DATE = '2026-08-25'; // v101.118 / generic execution-spec integrity repair"",f""const BUILD_DATE = '{DATE}'; // v101.119 / quoted-span presentation closure R1"",1)"
scripts/build_v101119_quoted_span_presentation_closure.py,76,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"sw=(CAND/'sw.js').read_text(encoding='utf-8').replace('/* v101.118 */','/* v101.119 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-118';"",f""const CACHE_NAME = '{CACHE}';"",1)"
scripts/build_v101119_quoted_span_presentation_closure.py,76,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"sw=(CAND/'sw.js').read_text(encoding='utf-8').replace('/* v101.118 */','/* v101.119 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-118';"",f""const CACHE_NAME = '{CACHE}';"",1)"
scripts/build_v101119_quoted_span_presentation_closure.py,79,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"vm.update({'app_version':VERSION,'build_date':DATE,'cache_name':CACHE,'release_scope':'Quoted-span presentation closure R1: dynamically derived corpus-wide quoted-span invariant; 34 presentation defects closed across 45 projection targets; two source-backed nested semantic adjudications added; canonical text/raw SPEECH_DATA/RA19B flow and v101.112 user fixes preserved.','overall_release_status':'LIMITED_PASS_STATIC_IF_FINAL_REOPEN_AUDITS_PASS','real_device_status':f'Physical Samsung/iPhone/iPad,"
scripts/build_v101119_quoted_span_presentation_closure.py,82,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'README.md').write_text(f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nImmutable baseline: v101.118 / `{BASE_ZIP_SHA}`.\n\nThis successor implements the evidence-only fixed point required by the 25 August 2026 handover. The dynamically derived universe contains 398 presentation-relevant quoted spans across all four governed quote families. Two independently implemented scanners converge on 34 valid presentation defects, proving the prior nine-defect hypothesis was not"
scripts/build_v101119_quoted_span_presentation_closure.py,82,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'README.md').write_text(f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nImmutable baseline: v101.118 / `{BASE_ZIP_SHA}`.\n\nThis successor implements the evidence-only fixed point required by the 25 August 2026 handover. The dynamically derived universe contains 398 presentation-relevant quoted spans across all four governed quote families. Two independently implemented scanners converge on 34 valid presentation defects, proving the prior nine-defect hypothesis was not"
scripts/build_v101119_quoted_span_presentation_closure.py,84,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"qa=(CAND/'REAL_DEVICE_QA_CHECKLIST.md').read_text(encoding='utf-8').replace('v101.118',VERSION).replace('FOUR_PASS_GENERIC_EXECUTION_SPEC_INTEGRITY_REPAIR_R1',STAGE).replace('luisa-24h-v101-118',CACHE)"
scripts/build_v101119_quoted_span_presentation_closure.py,97,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'scripts/EXECUTION_SPEC.md').write_text(f'''# Execution specification — {VERSION}\n\nStage: `{STAGE}`.\n\n1. Freeze exact v101.118 baseline SHA-256 `{BASE_ZIP_SHA}`.\n2. Derive quote tokens and same/cross-record stacks across guillemet, straight-double, curly-double and conservative curly-single families.\n3. Enforce `PRESENTATION_PARENT_QUOTED_SPAN_CLOSURE`.\n4. Freeze the independently converged mutation ledger before mutation.\n5. Mutate only authorised presentation projection/adjudicat"
scripts/build_v101119_quoted_span_presentation_closure.py,99,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'evidence/v101119/M2_MUTATION_INTEGRITY_REPORT.md').write_text(f'''# v101.119 M2 — authorised mutation integrity\n\n- Fixed-point mutation targets: **45**.\n- Projection targets changed: **45** exactly.\n- Adjudication targets changed: **2** exactly: Hour-24 Désolation P033 and Related Hour-22 P090.\n- Raw `SPEECH_DATA`: unchanged exactly.\n- `CORPUS`, `TEXT_LIBRARY`, `HOUR_LINKED_TEXTS`: unchanged exactly.\n- `VISIBLE_PARAGRAPH_TOPOLOGY`: unchanged exactly.\n- P090 local projection break "
scripts/build_v101119_quoted_span_presentation_closure.py,99,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'evidence/v101119/M2_MUTATION_INTEGRITY_REPORT.md').write_text(f'''# v101.119 M2 — authorised mutation integrity\n\n- Fixed-point mutation targets: **45**.\n- Projection targets changed: **45** exactly.\n- Adjudication targets changed: **2** exactly: Hour-24 Désolation P033 and Related Hour-22 P090.\n- Raw `SPEECH_DATA`: unchanged exactly.\n- `CORPUS`, `TEXT_LIBRARY`, `HOUR_LINKED_TEXTS`: unchanged exactly.\n- `VISIBLE_PARAGRAPH_TOPOLOGY`: unchanged exactly.\n- P090 local projection break "
scripts/build_v101119_quoted_span_presentation_closure.py,141,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'metadata/scope_escalation_authority.md').write_text(f'''# Scope authority — {VERSION}\n\nCurrent stage: `{STAGE}`.\n\nThe immutable v101.118 baseline remains the source for protected declarations and historical evidence. This successor is restricted to the frozen quoted-span presentation mutation ledger plus release identity/evidence regeneration. Canonical devotional text, raw `SPEECH_DATA`, RA19B flow, paragraph IDs/order, v101.112 Hour-3/Hour-22 fixes, P053/P068 meaningful visible open"
scripts/build_v101119_quoted_span_presentation_closure.py,141,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'metadata/scope_escalation_authority.md').write_text(f'''# Scope authority — {VERSION}\n\nCurrent stage: `{STAGE}`.\n\nThe immutable v101.118 baseline remains the source for protected declarations and historical evidence. This successor is restricted to the frozen quoted-span presentation mutation ledger plus release identity/evidence regeneration. Canonical devotional text, raw `SPEECH_DATA`, RA19B flow, paragraph IDs/order, v101.112 Hour-3/Hour-22 fixes, P053/P068 meaningful visible open"
scripts/build_v101119_quoted_span_presentation_closure.py,142,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'reports/current_metadata_semantic_consistency.md').write_text(f'''# Current metadata semantic consistency — {VERSION}\n\n- `APP_VERSION`, `version.json`, `manifest.json`, service-worker cache identity, README, execution specification and current evidence metadata identify `{VERSION}` / `{STAGE}`.\n- Immutable v101.118 references are retained only where explicitly labelled baseline/provenance or in historical evidence/tool lineage.\n- Physical Samsung/iPhone/iPad, installed-PWA update, tru"
scripts/build_v101119_quoted_span_presentation_closure.py,150,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"four=f'''# Four-pass deep audit — {VERSION}\n\n## Pass 1 — files vs build script\nPASS. Exact immutable v101.118 baseline ZIP SHA verified. Protected declarations are exact parity. Authorised runtime diffs are restricted to 45 presentation-projection targets and two presentation adjudication targets.\n\n## Pass 2 — runtime/package behaviour\nPASS. Broad Chromium matrix 52/52. Exhaustive quoted-span presentation matrix 1,990/1,990 across five profiles. Service-worker logic 15/15. Post-mutation in"
scripts/build_v101119_quoted_span_presentation_closure.py,152,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'audit/independent_four_pass_audit.md').write_text(f'''# Independent four-pass audit — {VERSION}\n\nIndependently re-derived from the final candidate tree before manifest freeze.\n\n- Immutable v101.118 baseline SHA binding: PASS.\n- Protected declaration parity: PASS.\n- Projection target diff set: 45, matching frozen M1 mutation ledger: PASS.\n- Adjudication diff set: exactly P033/P090: PASS.\n- Post-mutation quoted-span defects: 0/0 across Scanner A/B: PASS.\n- Broad runtime: 52/52 PASS"
scripts/build_v101119_quoted_span_presentation_closure.py,153,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'audit/independent_four_pass_audit.json').write_text(json.dumps({'version':VERSION,'status':'PASS_STATIC_PENDING_FINAL_REOPEN','baseline_version':'v101.118','projection_diff_targets':45,'adjudication_diff_targets':2,'post_fixed_point_defects':0,'broad_runtime':'52/52','presentation_runtime':'1990/1990','sw_logic':'15/15','mutation_tests':'5/5 detected','hidden_lexical_violations':0,'external_gates':'NOT_TESTED'},indent=2)+'\n')"
scripts/build_v101119_quoted_span_presentation_closure.py,155,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"(CAND/'metadata/build_provenance.json').write_text(json.dumps({'version':VERSION,'stage':STAGE,'build_date':DATE,'baseline_version':'v101.118','baseline_role':'IMMUTABLE_BASELINE','baseline_zip_sha256':BASE_ZIP_SHA,'baseline_html_sha256':shab(base_html.encode()),'candidate_html_sha256':shab(html.encode()),'m1_fixed_point_defects':34,'m1_presentation_relevant_spans':398,'projection_targets_changed':45,'adjudication_targets_changed':2,'protected_declarations_unchanged':len(PROTECTED),'final_reopen"
scripts/build_v101119_quoted_span_presentation_closure.py,175,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"TOKENS=['v101.118','v101.117','v101.116','v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-118','L24H_v101118_']"
scripts/build_v101119_quoted_span_presentation_closure.py,175,v101.117,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"TOKENS=['v101.118','v101.117','v101.116','v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-118','L24H_v101118_']"
scripts/build_v101119_quoted_span_presentation_closure.py,175,v101.116,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"TOKENS=['v101.118','v101.117','v101.116','v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-118','L24H_v101118_']"
scripts/build_v101119_quoted_span_presentation_closure.py,175,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"TOKENS=['v101.118','v101.117','v101.116','v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-118','L24H_v101118_']"
scripts/build_v101119_quoted_span_presentation_closure.py,175,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"TOKENS=['v101.118','v101.117','v101.116','v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-118','L24H_v101118_']"
scripts/build_v101119_quoted_span_presentation_closure.py,175,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"TOKENS=['v101.118','v101.117','v101.116','v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-118','L24H_v101118_']"
scripts/build_v101119_quoted_span_presentation_closure.py,175,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"TOKENS=['v101.118','v101.117','v101.116','v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-118','L24H_v101118_']"
scripts/build_v101119_quoted_span_presentation_closure.py,175,v101.111,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"TOKENS=['v101.118','v101.117','v101.116','v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-118','L24H_v101118_']"
scripts/build_v101119_quoted_span_presentation_closure.py,187,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if any(k in low for k in ['immutable v101.118','immutable baseline','v101.118 baseline','baseline_version','baseline zip','baseline sha','baseline/provenance','byte/json-identical to the immutable','protected','preserve','historical','inherited','v101.112 hour-3/hour-22']):"
scripts/build_v101119_quoted_span_presentation_closure.py,187,v101.118,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if any(k in low for k in ['immutable v101.118','immutable baseline','v101.118 baseline','baseline_version','baseline zip','baseline sha','baseline/provenance','byte/json-identical to the immutable','protected','preserve','historical','inherited','v101.112 hour-3/hour-22']):"
scripts/build_v101119_quoted_span_presentation_closure.py,187,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if any(k in low for k in ['immutable v101.118','immutable baseline','v101.118 baseline','baseline_version','baseline zip','baseline sha','baseline/provenance','byte/json-identical to the immutable','protected','preserve','historical','inherited','v101.112 hour-3/hour-22']):"
scripts/build_v101120_help_information_architecture.py,10,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,VERSION='v101.120'
scripts/build_v101120_help_information_architecture.py,49,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"    x=x.replace(""const APP_VERSION = 'v101.119';"", ""const APP_VERSION = 'v101.120';"",1)"
scripts/build_v101120_help_information_architecture.py,49,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"    x=x.replace(""const APP_VERSION = 'v101.119';"", ""const APP_VERSION = 'v101.120';"",1)"
scripts/build_v101120_help_information_architecture.py,51,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"    x=x.replace(""const BUILD_DATE = '2026-08-25'; // v101.119 / quoted-span presentation closure R1"", ""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1"",1)"
scripts/build_v101120_help_information_architecture.py,51,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"    x=x.replace(""const BUILD_DATE = '2026-08-25'; // v101.119 / quoted-span presentation closure R1"", ""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1"",1)"
scripts/build_v101120_help_information_architecture.py,58,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"    x=x.replace(""const APP_VERSION = 'v101.120';"", ""const APP_VERSION = 'v101.119';"",1)"
scripts/build_v101120_help_information_architecture.py,58,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"    x=x.replace(""const APP_VERSION = 'v101.120';"", ""const APP_VERSION = 'v101.119';"",1)"
scripts/build_v101120_help_information_architecture.py,60,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"    x=x.replace(""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1"", ""const BUILD_DATE = '2026-08-25'; // v101.119 / quoted-span presentation closure R1"",1)"
scripts/build_v101120_help_information_architecture.py,60,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"    x=x.replace(""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1"", ""const BUILD_DATE = '2026-08-25'; // v101.119 / quoted-span presentation closure R1"",1)"
scripts/build_v101120_help_information_architecture.py,89,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"sw=sw.replace('/* v101.119 */','/* v101.120 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-119';"",f""const CACHE_NAME = '{CACHE}';"",1)"
scripts/build_v101120_help_information_architecture.py,89,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"sw=sw.replace('/* v101.119 */','/* v101.120 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-119';"",f""const CACHE_NAME = '{CACHE}';"",1)"
scripts/build_v101120_help_information_architecture.py,96,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," 'real_device_status':'Physical Samsung/iPhone/iPad, installed-PWA, true offline cold reopen, VoiceOver/TalkBack and live GitHub Pages exact-byte binding NOT_TESTED for v101.120.',"
scripts/build_v101120_help_information_architecture.py,103,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"write(CAND/'README.md',f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nImmutable baseline: v101.119 / `{BASE_SHA}`.\n\nThis successor changes **Aide content/information architecture and release identity only**. It makes devotional practice the first help task, consolidates annotation guidance, explains that “Passages à vérifier” concerns stale personal highlight anchors rather than corpus doubt, documents stable-link sharing, and clarifies the distinction between semantic Jé"
scripts/build_v101120_help_information_architecture.py,103,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"write(CAND/'README.md',f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nImmutable baseline: v101.119 / `{BASE_SHA}`.\n\nThis successor changes **Aide content/information architecture and release identity only**. It makes devotional practice the first help task, consolidates annotation guidance, explains that “Passages à vérifier” concerns stale personal highlight anchors rather than corpus doubt, documents stable-link sharing, and clarifies the distinction between semantic Jé"
scripts/build_v101120_help_information_architecture.py,104,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"write(CAND/'metadata/scope_escalation_authority.md',f'''# Scope authority — {VERSION}\n\nCurrent stage: `{STAGE}`.\n\nThe immutable v101.119 ZIP `{BASE_SHA}` is the executable baseline. Authorized app mutation is restricted to the `showHelp()` modal template plus required release identity (`APP_VERSION`, `APP_EVIDENCE_STAGE`, build comment, service-worker cache identity, manifest/version metadata). No corpus, speech data, presentation projection/adjudication, display segmentation, paragraph topo"
scripts/build_v101120_help_information_architecture.py,147,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"write(E/'HELP_CONTENT_AUDIT.md','# v101.120 Help content audit\n\n**Status: PASS (static pre-browser)**\n\n'+''.join(f'- {k}: PASS\n' for k in checks))"
scripts/build_v101120_help_information_architecture.py,148,v101.119,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"write(CAND/'metadata/build_provenance.json',json.dumps({'version':VERSION,'stage':STAGE,'build_date':'2026-08-25','baseline_version':'v101.119','baseline_role':'IMMUTABLE_BASELINE','baseline_zip_sha256':BASE_SHA,'baseline_html_sha256':BASE_HTML_SHA,'candidate_html_sha256':sha_bytes(new_html.encode()),'authorized_app_mutations':['showHelp modal template','APP_VERSION','APP_EVIDENCE_STAGE','BUILD_DATE comment','service-worker cache identity','release metadata'],'protected_declarations_unchanged':l"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,7,v101.121,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,VER='v101.121'; STAGE='FOUR_PASS_REPORT_TOOLING_RECONCILIATION_R1'; CACHE='luisa-24h-v101-121'
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,44,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=html.replace(""const APP_VERSION = 'v101.120';"",""const APP_VERSION = 'v101.121';"",1)"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,44,v101.121,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=html.replace(""const APP_VERSION = 'v101.120';"",""const APP_VERSION = 'v101.121';"",1)"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,46,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=html.replace(""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1"",""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1"",1)"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,46,v101.121,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=html.replace(""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1"",""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1"",1)"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,49,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"sw=(ROOT/'sw.js').read_text(encoding='utf-8').replace('/* v101.120 */','/* v101.121 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-120';"",f""const CACHE_NAME = '{CACHE}';"",1);write(ROOT/'sw.js',sw)"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,49,v101.121,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"sw=(ROOT/'sw.js').read_text(encoding='utf-8').replace('/* v101.120 */','/* v101.121 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-120';"",f""const CACHE_NAME = '{CACHE}';"",1);write(ROOT/'sw.js',sw)"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,51,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"vj=json.loads((ROOT/'version.json').read_text());vj.update({'app_version':VER,'cache_name':CACHE,'release_scope':'Report/tooling-only successor: repairs obsolete independent-prefreeze assumptions, replaces generic active-report line presence checks with direct line evidence bindings, adds semantic stale-assumption scanning, and packages the actual current build/audit tooling. Help content, corpus, speech/presentation data, topology, storage schema and reader/highlighting logic are unchanged from"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,51,v101.121,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"vj=json.loads((ROOT/'version.json').read_text());vj.update({'app_version':VER,'cache_name':CACHE,'release_scope':'Report/tooling-only successor: repairs obsolete independent-prefreeze assumptions, replaces generic active-report line presence checks with direct line evidence bindings, adds semantic stale-assumption scanning, and packages the actual current build/audit tooling. Help content, corpus, speech/presentation data, topology, storage schema and reader/highlighting logic are unchanged from"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,52,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"write(ROOT/'README.md',f'''# Les 24 Heures de la Passion — {VER}\n\nStage: `{STAGE}`\n\nImmutable baseline: v101.120 / `{BASE_SHA}`.\n\nThis successor changes **release identity, audit/report tooling and current evidence reports only**. The v101.120 Help content and all reader/corpus behaviour are preserved.\n\nProtected and byte-identical to v101.120 inside the app HTML: the fourteen governed declarations, the complete `showHelp()` function, paragraph IDs/order, corpus text, speech semantics, p"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,52,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"write(ROOT/'README.md',f'''# Les 24 Heures de la Passion — {VER}\n\nStage: `{STAGE}`\n\nImmutable baseline: v101.120 / `{BASE_SHA}`.\n\nThis successor changes **release identity, audit/report tooling and current evidence reports only**. The v101.120 Help content and all reader/corpus behaviour are preserved.\n\nProtected and byte-identical to v101.120 inside the app HTML: the fourteen governed declarations, the complete `showHelp()` function, paragraph IDs/order, corpus text, speech semantics, p"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,52,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"write(ROOT/'README.md',f'''# Les 24 Heures de la Passion — {VER}\n\nStage: `{STAGE}`\n\nImmutable baseline: v101.120 / `{BASE_SHA}`.\n\nThis successor changes **release identity, audit/report tooling and current evidence reports only**. The v101.120 Help content and all reader/corpus behaviour are preserved.\n\nProtected and byte-identical to v101.120 inside the app HTML: the fourteen governed declarations, the complete `showHelp()` function, paragraph IDs/order, corpus text, speech semantics, p"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,55,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"write(ROOT/'metadata/scope_escalation_authority.md',f'''# Scope authority — {VER}\n\nCurrent stage: `{STAGE}`.\n\nThe immutable v101.120 ZIP `{BASE_SHA}` is the executable baseline. Authorized app mutation is restricted to release identity (`APP_VERSION`, `APP_EVIDENCE_STAGE`, build comment, service-worker cache identity, manifest/version metadata) plus audit/report/tooling files. `showHelp()`, corpus, speech data, presentation projection/adjudication, display segmentation, paragraph topology, s"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,77,v101.121,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"rev=html.replace(""const APP_VERSION = 'v101.121';"",""const APP_VERSION = 'v101.120';"",1).replace(f""const APP_EVIDENCE_STAGE = '{STAGE}';"",""const APP_EVIDENCE_STAGE = 'HELP_INFORMATION_ARCHITECTURE_AND_ATTRIBUTION_CLARITY_R1';"",1).replace(""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1"",""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1"",1)"
scripts/build_v101121_four_pass_report_tooling_reconciliation.py,77,v101.120,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"rev=html.replace(""const APP_VERSION = 'v101.121';"",""const APP_VERSION = 'v101.120';"",1).replace(f""const APP_EVIDENCE_STAGE = '{STAGE}';"",""const APP_EVIDENCE_STAGE = 'HELP_INFORMATION_ARCHITECTURE_AND_ATTRIBUTION_CLARITY_R1';"",1).replace(""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1"",""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1"",1)"
