authority_id,lane,record_id,epistemic_class,operation_type,current_text,current_sha256,target_text,target_sha256,edit_operations_json,evidence_source,source_authority,known_contradiction_screen,recension_sensitive,future_dependency,prior_status,recommended_action,rationale
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_05.BODY.P036,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_05.BODY.P036,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"il n'y a rien en toi et en dehors de toi qui ne soit entouré de Mes Actes répétés d'Amour. Voilà pourquoi, dans le Jardin de Gethsémani, Mon Humanité gémissait, suffoquait et se sentait écrasée sous le poids de tant d'Amour.",4ea7b72def65402588fba963ae76af98d0ecdcb413268fa264ac00e1a44ef1a6,"Il n'y a rien en toi et en dehors de toi qui ne soit entouré de Mes Actes répétés d'Amour. Voilà pourquoi, dans le Jardin de Gethsémani, Mon Humanité gémissait, suffoquait et se sentait écrasée sous le poids de tant d'Amour.",e5f063e830e12e689acaee0b171f2dab59095afb3e4f3d13478351546a19b6eb,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""i"", ""new_text"": ""I""}]",R5 LDC.T17.E0021.P069; visible sentence start,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_06.BODY.P011,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_06.BODY.P011,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"Ainsi, de toutes les choses, J'entendrai l'écho de la Divine Volonté. «",df3bce6bc5fa308672f83c9482ee095481e57ba5a4d46bc4947c426127183721,"Ainsi, de toutes les choses, J'entendrai l'écho de la Divine Volonté.",eb342569b480a305aeb71f01d2f918c56eff21204d801a9d58fc0969a414e888,"[{""op"": ""delete"", ""old_start"": 69, ""old_end"": 71, ""old_text"": "" «"", ""new_text"": """"}]",R5 LDC.T14.E0047.P010-P011; move opening guillemet to P012,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_06.BODY.P012,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_06.BODY.P012,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"Ma fille, J'ai souffert une double mort pour chaque mort que les créatures ont subie : une mort par Amour et une autre par affliction.",e29fe6ec26e2a7bbfa977f5a6d29ce88e5f5422a88eb55320b69d6f022bef51f,"«Ma fille, J'ai souffert une double mort pour chaque mort que les créatures ont subie : une mort par Amour et une autre par affliction.",0788c171e146eeeaa490a316efc926bd931742a2d64e3ff1caf3b4abf702148c,"[{""op"": ""insert"", ""old_start"": 0, ""old_end"": 0, ""old_text"": """", ""new_text"": ""«""}]",R5 LDC.T14.E0047.P011 exact opening guillemet,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_13.BODY.P047,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_13.BODY.P047,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"Et Jésus, pour calmer mon agitation, sortit de moi. Je Lui dis : «",bd806c72a5bf88e3494cb063b6c9e032b13a9539f4dada4abe4b7274c7c6b10a,"Et Jésus, pour calmer mon agitation, sortit de moi. Je Lui dis :",1e1814020a37a64a456a035045bfaa0e0d00d1a93ee7567bcf3c8e67ea1083a4,"[{""op"": ""delete"", ""old_start"": 64, ""old_end"": 66, ""old_text"": "" «"", ""new_text"": """"}]",R5 LDC.T20.E0031.P003-P004; move opening guillemet to P048,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_13.BODY.P048,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_13.BODY.P048,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"Mon Amour, comme Tu me fais lutter et soupirer pour Ton Amour.",285e6c005f8a30d1e56a0909363d73636d12bb13bc24aef72f0a47f0b41ee5d6,"« Mon Amour, comme Tu me fais lutter et soupirer pour Ton Amour.",07c7251272550dd43bd58fcad94b311f393c28b35571ed7675d4ba5dd0298910,"[{""op"": ""insert"", ""old_start"": 0, ""old_end"": 0, ""old_text"": """", ""new_text"": ""« ""}]",R5 LDC.T20.E0031.P004 exact opening guillemet,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_13.BODY.P106,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_13.BODY.P106,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,l’obscurité épaisse,33390730150425c0c3976d3bbee9e14a6d05ebc060eb3a296d9e0eb680c8dd10,l’obscurité épaisse ;,9be027b95a3334ba9016caf763c392586c23554831ad7631039936e35116d37d,"[{""op"": ""insert"", ""old_start"": 19, ""old_end"": 19, ""old_text"": """", ""new_text"": "" ;""}]",R5 LDC.T20.E0031.P095-P097; flattened list separator,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_13.BODY.P108,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_13.BODY.P108,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"Ma position était insoutenable couvert de crachats, les cheveux en désordre, souffrant en tous Mes membres, ligoté, incurvé attaché sans même pouvoir Me tenir bien droit, ne pouvant faire aucun mouvement pour Me soulager, ne pouvant même pas enlever de Mes yeux, les cheveux qui Me gênaient.",74a420777b75e2ec05d4b4b5895e9b197ff07900602215eb3dc21bf478f93a59,"Ma position était insoutenable : couvert de crachats ; les cheveux en désordre ; souffrant en tous Mes membres ; ligoté, incurvé ; attaché sans même pouvoir Me tenir bien droit ; ne pouvant faire aucun mouvement pour Me soulager ; ne pouvant même pas enlever de Mes yeux les cheveux qui Me gênaient.",cbbcb40967efa147a24ef267c3624043c3c44bfe73d161e0f16c6bb8186114d9,"[{""op"": ""insert"", ""old_start"": 31, ""old_end"": 31, ""old_text"": """", ""new_text"": "": ""}, {""op"": ""replace"", ""old_start"": 50, ""old_end"": 51, ""old_text"": "","", ""new_text"": "" ;""}, {""op"": ""replace"", ""old_start"": 75, ""old_end"": 76, ""old_text"": "","", ""new_text"": "" ;""}, {""op"": ""replace"", ""old_start"": 106, ""old_end"": 107, ""old_text"": "","", ""new_text"": "" ;""}, {""op"": ""insert"", ""old_start"": 123, ""old_end"": 123, ""old_text"": """", ""new_text"": "" ;""}, {""op"": ""replace"", ""old_start"": 169, ""old_end"": 170, ""old_text"": "","", ""new_text"": "" ;""}, {""op"": ""replace"", ""old_start"": 220, ""old_end"": 221, ""old_text"": "","", ""new_text"": "" ;""}, {""op"": ""delete"", ""old_start"": 261, ""old_end"": 262, ""old_text"": "","", ""new_text"": """"}]",R5 LDC.T20.E0031.P098-P105 flattened source list; punctuation-only normalization,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_13.BODY.P111,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_13.BODY.P111,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,La puanteur qu’elle exhale est insupportable,40b3d828c9fc2b988a3b9e8d65027612a359a7b52afa42c3f9656ef1624bc4f1,La puanteur qu’elle exhale est insupportable ;,f3daec975fbdd53568151fd1b01c3e41b5e74b732900d5bd643263956e5bf5d1,"[{""op"": ""insert"", ""old_start"": 44, ""old_end"": 44, ""old_text"": """", ""new_text"": "" ;""}]",R5 LDC.T20.E0031.P108-P110; flattened list separator,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_13.BODY.P112,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_13.BODY.P112,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"l’obscurité épaisse, bien souvent, il ne leur reste même pas la petite lampe de la raison.",ae3e365aeb6df80be635d6d3caaad09ba500f285ca8147dfccc6695a17a28fc8,"l’obscurité épaisse ; bien souvent, il ne leur reste même pas la petite lampe de la raison.",181cb23907cf010a3de8b632cdff19091f8cb4c45eca2f28825d0f94f4a96bab,"[{""op"": ""replace"", ""old_start"": 19, ""old_end"": 20, ""old_text"": "","", ""new_text"": "" ;""}]",R5 LDC.T20.E0031.P109; separates elliptical list member from following clause,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_13.BODY.P127,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_13.BODY.P127,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,mais il était plus fort que n’importe quel bruit.,99dd7e2b36db07f234431218d1aa8f5de54406a2870ee768356df2b3f7d83694,Mais il était plus fort que n’importe quel bruit.,7358ee598289d377e48a726e429431aae61a2e8f88dd699f7b4b829be6764521,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""m"", ""new_text"": ""M""}]",R5 LDC.T20.E0040.P013; visible sentence begins after full stop,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_15.BODY.P192,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_15.BODY.P192,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"sa Victoire sera complète, ayant ainsi constitué en toi son Royaume.",28201e4ce5524fa3544b315b344752c768e53652507af2d2eb3bb13209e765c1,"Sa Victoire sera complète, ayant ainsi constitué en toi son Royaume.",b7a3dd5d53b35d705113a2e4a0461d5ade1073df42f9da453e9eb873703607d0,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""s"", ""new_text"": ""S""}]",R5 LDC.T20.E0044.P078-P080; 24H boundary makes item standalone,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_16.BODY.P038,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_16.BODY.P038,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"Il le transforme, de la plus belle des créatures sortie de Mes mains en la plus laide et la plus horrible chose qui provoque le dégoût et la répugnance.",a3fd019d7e0ea412a596ea62535792315ab2093f0b1991cf45db7d10688f5a21,Il le transforme de la plus belle des créatures sortie de Mes mains en la plus laide et la plus horrible chose qui provoque le dégoût et la répugnance.,1d3c1d681548f11ba2611b8c46f6b3fbe48c33dc361f95d32a81d948ebaacc4a,"[{""op"": ""delete"", ""old_start"": 16, ""old_end"": 17, ""old_text"": "","", ""new_text"": """"}]",SAMPLE9_AND_AUTHORITY_OMISSIONS_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_16.BODY.P050,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_16.BODY.P050,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"J'aurais été prête à souffrir n'importe quelle peine pour l'empêcher de pleurer. je lui donnai ma compassion, j'embrassai ses blessures et je séchai ses larmes.",e69ce051b4fb58420ec560abddd9dec0b94df18e18cb4b9075484c44159d0a97,"J'aurais été prête à souffrir n'importe quelle peine pour l'empêcher de pleurer. Je lui donnai ma compassion, j'embrassai ses blessures et je séchai ses larmes.",7dfe521c4ffb40f96253da211f0a707208071d17cf123b3119eb09099d7204b5,"[{""op"": ""replace"", ""old_start"": 81, ""old_end"": 82, ""old_text"": ""j"", ""new_text"": ""J""}]",R5 LDC.T14.E0003.P032-P035 flattened list,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_16.BODY.P074,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_16.BODY.P074,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"Et comme rançon, afin que cela ne Me soit pas refusé, J'offris Mon Sang, Ma Chair déchirée en lambeaux. et Je Me laissai déshabiller non seulement de Mes vêtements, mais aussi de Ma peau.",d4f17066a41bca155318fa3831fedb6a58c460e4bff2af34080f2801e5a658aa,"Et comme rançon, afin que cela ne Me soit pas refusé, J'offris Mon Sang, Ma Chair déchirée en lambeaux. Et Je Me laissai déshabiller non seulement de Mes vêtements, mais aussi de Ma peau.",cd24717b40bca48cdf8d333b21012b13c7754b7a7930c6d8a2b983f25b47ee28,"[{""op"": ""replace"", ""old_start"": 104, ""old_end"": 105, ""old_text"": ""e"", ""new_text"": ""E""}]",R5 LDC.T16.E0033.P023-P025 flattened list,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_17.BODY.P191,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_17.BODY.P191,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,et beaucoup d’autres choses qu’il n’est pas nécessaire d’écrire.,4742642d9d4bdafbdfc2a11d5fe09809942fa640cef6a159030c87e37d06f79c,Et beaucoup d’autres choses qu’il n’est pas nécessaire d’écrire.,df39d5a0212a0eca7bca6883bc1fa3b0d655919e7264fa39fed292fe66701111,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""e"", ""new_text"": ""E""}]",R5 LDC.T24.E0048.P004; visible standalone continuation,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_21.BODY.P004,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_21.BODY.P004,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"• Tome 18 — 10 octobre 1925 — Échange de Volontés entre le Père céleste, la Vierge Marie et Luisa. La Vierge Marie répète pour ceux qui vivent dans la Volonté Divine ce qu’elle fit pour son fils.",69a052b613383bb7d79c9041f29abc6908894339c71200009afe8779a0f663c7,"• Tome 18 — 10 octobre 1925 — Échange de Volontés entre le Père céleste, la Vierge Marie et Luisa. La Vierge Marie répète pour ceux qui vivent dans la Volonté Divine ce qu’elle fit pour son Fils.",6ac499a0614642e9a0b74b342e4bdc90f5c2132176eefcdb32af39c97089baf8,"[{""op"": ""replace"", ""old_start"": 190, ""old_end"": 191, ""old_text"": ""f"", ""new_text"": ""F""}]",Current R5 title LDC.T18.E0005A / stable LDC.T18.E0005,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_21.BODY.P008,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_21.BODY.P008,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"• Tome 35 — 22 mars 1938 — Dès que la créature se décide de vivre dans notre Vouloir, tout change pour elle, parce qu’elle est mise dans les mêmes conditions que la Divinité. Ce à quoi serviront les enfants du divin Fiat qui auront en eux la Vie de leur Père céleste. L’ultime regard d’Amour au moment de la mort.",a6e6296b3ea2cad5210c53982c832cd879e4d54ae2bfc7fe2c5368965c9f4524,"• Tome 35 — 22 mars 1938 — Dès que la créature se décide à vivre dans notre Vouloir, tout change pour elle, parce qu’elle est mise dans les mêmes conditions que la Divinité. Ce à quoi serviront les enfants du divin Fiat qui auront en eux la Vie de leur Père céleste. L’ultime regard d’Amour au moment de la mort.",e48f10ce50bfdc0614b35d7f13ca03051d624d3311a6bea10d9635a7ad70a7a7,"[{""op"": ""replace"", ""old_start"": 57, ""old_end"": 59, ""old_text"": ""de"", ""new_text"": ""à""}]",Current corrected R5 title LDC.T35.E0040,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_21.BODY.P034,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_21.BODY.P034,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"d’autres viennent en second, d’autres arrivent troisièmes, quatrièmes, selon l’intensité de leur amour.",2a0e3f2e7b6a75f21efacc65e39ab6642653b87cd3d156663b2dd4b5354cf213,"D’autres viennent en second, d’autres arrivent troisièmes, quatrièmes, selon l’intensité de leur amour.",c59d61e55df12d758cd774203e51e1543542ac43ba20cee9fc6c3975f8263841,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""d"", ""new_text"": ""D""}]",R5 LDC.T20.E0027.P041-P044 flattened ranking list,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_21.BODY.P060,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_21.BODY.P060,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"Tome 18 — 10 octobre 1925 — Échange de Volontés entre le Père céleste, la Vierge Marie et Luisa. La Vierge Marie répète pour ceux qui vivent dans la Volonté Divine ce qu’elle fit pour son fils.",7e9ed736e64ee9c7a2e2101e28efd45a8bb7a12943eae3387aff8491103e8488,"Tome 18 — 10 octobre 1925 — Échange de Volontés entre le Père céleste, la Vierge Marie et Luisa. La Vierge Marie répète pour ceux qui vivent dans la Volonté Divine ce qu’elle fit pour son Fils.",7c34a23dc20faf5cc8939079bd0e63b36c371e42807b821467f637276b5817b4,"[{""op"": ""replace"", ""old_start"": 188, ""old_end"": 189, ""old_text"": ""f"", ""new_text"": ""F""}]",Current R5 title LDC.T18.E0005A / stable LDC.T18.E0005,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_21.BODY.P124,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_21.BODY.P124,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"Tome 35 — 22 mars 1938 — Dès que la créature se décide de vivre dans notre Vouloir, tout change pour elle, parce qu’elle est mise dans les mêmes conditions que la Divinité. Ce à quoi serviront les enfants du divin Fiat qui auront en eux la Vie de leur Père céleste. L’ultime regard d’Amour au moment de la mort.",57b8dd16972ee9a39ce0faa9c4e8cae50b611493628f1ba5cc1d9ca7339ad042,"Tome 35 — 22 mars 1938 — Dès que la créature se décide à vivre dans notre Vouloir, tout change pour elle, parce qu’elle est mise dans les mêmes conditions que la Divinité. Ce à quoi serviront les enfants du divin Fiat qui auront en eux la Vie de leur Père céleste. L’ultime regard d’Amour au moment de la mort.",f23e5be27cc4344486445a6b2188a325b5d5541d303ff2c34faff98f54f5a81a,"[{""op"": ""replace"", ""old_start"": 55, ""old_end"": 57, ""old_text"": ""de"", ""new_text"": ""à""}]",Current corrected R5 title LDC.T35.E0040,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-R6SYNC-PASSION24.TEXT.RELATED_HOUR_10.BODY.P005,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.RELATED_HOUR_10.BODY.P005,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Ce matin, alors que j'étais dans mon état habituel, mon adorable Jésus est venu en compagnie de mon confesseur.",157f551facabf7b5d7871cc17f20a8ebcf1e4fbc7db4ba2d058e3f4be9634ae1,"Ce matin, alors que j'étais dans mon état habituel, mon adorable Jésus est venu et, au même instant, j'ai vu mon confesseur.",f9444bff833a10e6959116507c645960f1bbc60f63693b32c2ee3ad70d241af6,,R6-L0030,LDC.T02.1899-05-31.E001.P001,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.TEXT.RELATED_HOUR_10.BODY.P009,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.RELATED_HOUR_10.BODY.P009,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Si vous voulez consulter deux ou trois prêtres parmi les meilleurs, les plus saints et les plus érudits afin d'être éclairé, Je vous y autorise. Mais pour le reste, non et non ! Ce serait vouloir gâcher Mes œuvres, les tourner en risée, ce qui Me déplairait beaucoup.» Ensuite, Jésus me dit : «Tout ce que Je te demande, c'est de rester dans la droiture et la simplicité. Ne te préoccupe pas des opinions des créatures. Laisse-les penser ce qu'elles veulent sans te troubler en rien. Car en voulant chercher l'approbation de toutes, tu cesses d'imiter Ma propre Vie.»",c6748a7f3849a3d7058319b333cc0c038a0e257c46a192a2224a5e052e7f96e6,"Si vous voulez consulter deux ou trois prêtres parmi les meilleurs, les plus saints et les plus érudits afin d'être éclairé et de faire ce que Je veux dans les choses à accomplir, par les bons conseils et la prière, Je vous y autorise. Mais pour le reste, non et non ! Ce serait vouloir gâcher Mes œuvres, les tourner en risée, ce qui Me déplairait beaucoup.» Ensuite, Jésus me dit : «Tout ce que Je te demande, c'est de rester dans la droiture et la simplicité. Ne te préoccupe pas des opinions des créatures. Laisse-les penser ce qu'elles veulent sans te troubler en rien. Car en voulant chercher l'approbation de toutes, tu cesses d'imiter Ma propre Vie.»",6cc3200afee4720335c73a5d52c03a9c76e40d5a89067133e6a3c8f66f334bff,,R6-L0031,LDC.T02.1899-05-31.E001.P005,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
