candidate_id,r5_record_id,hour,layer,current_text,italian_r3_source,italian_r3_anchor,classification,operation,proposed_french,decision_basis,corroborating_controls,confidence,h23_h24_recension_boundary_flag,second_review,notes,aflp27_status,aflp27_evidence,aflp27_source,r4_operation,r4_proposed_french,final_status,final_operation,final_proposed_french,r4_to_final_change,adversarial_rationale,preservation_requirement
C0055,PASSION24.HOUR.19.REF.P010,19,REFLECTION,"L’ingratitude de la créature est généralement si grande qu’elle se montre plus que jamais ingrate en recevant des bienfaits et qu’elle ne remercie jamais le Seigneur. L’âme cherche, elle aussi, à tout accomplir pleinement.",H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0056,PASSION24.HOUR.19.REF.P011,19,REFLECTION,"C’est la raison pour laquelle toute la Vie de Jésus-Christ est reprise dans cette Heure, et que l’on tente de rassembler toutes sortes de réparations. Parmi tant d’âmes, n’y en aura-t-il pas quelques-unes qui voudront montrer cet héroïsme d’amour à Jésus ? »",H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0057,PASSION24.HOUR.19.REF.P012,19,REFLECTION,"(3) Dans une autre lettre, datée du 7 octobre 1915, elle poursuit : « Le but de cette Heure est de désarmer la Justice Divine. Si, dans les autres Heures, on répare, on bénit, on demande pardon, etc., avec celle-ci, on désarme et on apaise.",H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0058,PASSION24.HOUR.19.REF.P013,19,REFLECTION,"Et l’âme, s’élevant entre le Ciel et la terre, tout comme Jésus-Christ, regarde la Justice Divine et essaie de l’apaiser ; elle regarde la créature et essaie de la ramener en son sein, mettant exactement en action ce que Jésus a fait. »",H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0059,PASSION24.HOUR.19.REF.P014,19,REFLECTION,"Et cela donne tellement de satisfaction divine qu’Il l’attend presque avec anxiété, parce qu’Il Se sent comme rafraîchi qu’une créature, venant de la terre, veut sauver ses propres frères.",H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0060,PASSION24.HOUR.19.REF.P015,19,REFLECTION,"Et, tandis que sa Justice s’enflamme, Il cherche un refuge, un abri dans cette âme qui veut faire siennes ses Souffrances ainsi que les âmes elles-mêmes. Cette âme L’invite et Le force à ne pas détruire la pauvre humanité.",H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0061,PASSION24.HOUR.20.P033,20,MEDITATION,"« Louez le Seigneur tous les peuples, fêtez-le tous les pays ! Son amour envers nous s’est montré le plus fort ; éternelle est la fidélité du Seigneur ! Gloire au Père,… » (Ps. 116) J’adore, ô mon Jésus, tes Yeux infiniment saints.",H20_MEDITATION,"Adoro, o Gesù mio, i tuoi santissimi occhi",EDITORIAL_DEVOTIONAL_INSERTION,TRIM_RECORD,"J’adore, ô mon Jésus, tes Yeux infiniment saints.",Psalm 116 + doxology prefix absent from Italian R3; record resumes canonical text at J’adore.,AFLP-27 H20 verified transcription (prints insertion); governing Italian R3 H20 core (excludes insertion),HIGH,NO,PASS,"If applied, trim from canonical meditation but preserve the AFLP devotional formula in editorial/apparatus evidence.",AFLP27_EDITORIAL_TRADITION_PRESENT__ITALIAN_R3_CORE_ABSENT,"AFLP-27 H20 explicitly prints « Laudate Dominum... Gloria Patri… » between the head and eye reparations. This confirms a real AFLP devotional/editorial tradition, not an R5 extraction accident; governing Italian R3 does not include it in the Hour core.",AFLP27_H19_H21,TRIM_RECORD,"J’adore, ô mon Jésus, tes Yeux infiniment saints.",ACCEPT_FOR_AUTHORIZATION,TRIM_RECORD,"J’adore, ô mon Jésus, tes Yeux infiniment saints.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,PRESERVE_REMOVED_SPAN_IN_EVIDENCE/APPARATUS; DO_NOT TREAT AS CORRUPTION
C0062,PASSION24.HOUR.23.P001,23,MEDITATION,"Mon Jésus, au moment où Tu as expiré, toute la nature a pleuré ta douloureuse Mort. Elle Te reconnaissait pour son Créateur.",H23_FORM_A,grido di dolore,FORM_A_OMISSION,REPLACE_RECORD,"Mon Jésus, au moment où Tu as expiré, toute la nature a poussé un cri de douleur et a pleuré ta douloureuse Mort. Elle Te reconnaissait pour son Créateur.",R5 loses the cry of sorrow; Form A governs H23.,AFLP-27 H23 independently preserves a cry of anguish/sorrow. | AFLP-27 H23: « pousse un cri d’angoisse ... pleure ».,HIGH,H23_FORM_A_ONLY,PASS,,CORROBORATES,"AFLP-27 H23 opens « toute la nature pousse un cri d’angoisse ... elle pleure », independently preserving both cry and weeping.",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Mon Jésus, au moment où Tu as expiré, toute la nature a poussé un cri de douleur et a pleuré ta douloureuse Mort. Elle Te reconnaissait pour son Créateur.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Mon Jésus, au moment où Tu as expiré, toute la nature a poussé un cri de douleur et a pleuré ta douloureuse Mort. Elle Te reconnaissait pour son Créateur.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0063,PASSION24.HOUR.23.P013,23,MEDITATION,"En Moi vous trouverez la sainteté, le soulagement dans les afflictions, la force dans la faiblesse, la paix dans les doutes, la compagnie dans la solitude.",H23_FORM_A,vi farete santi,FORM_A_OMISSION_AND_MISTRANSLATION,REPLACE_RECORD,"En Moi vous trouverez la sainteté et vous deviendrez saints, le soulagement dans les afflictions, la force dans la faiblesse, la paix dans les doutes, la compagnie dans l’abandon.",Restores explicit becoming holy and abbandoni.,AFLP-27 H23 corroborates both features. | AFLP-27 H23 corroborates sanctification + abandonment.,HIGH,H23_FORM_A_ONLY,PASS,,CORROBORATES,AFLP-27 H23 preserves becoming holy and company in abandonment: « Il te rendra sainte » and « compagnie dans l’abandon ».,AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"En Moi vous trouverez la sainteté et vous deviendrez saints, le soulagement dans les afflictions, la force dans la faiblesse, la paix dans les doutes, la compagnie dans l’abandon.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"En Moi vous trouverez la sainteté et vous deviendrez saints, le soulagement dans les afflictions, la force dans la faiblesse, la paix dans les doutes, la compagnie dans l’abandon.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0064,PASSION24.HOUR.23.P015,23,MEDITATION,C’est ici que vous trouverez l’Amour vrai pour aimer et des Flammes ardentes pour vous brûler et vous consumer d’Amour.,H23_FORM_A,vero amore per amarmi,FORM_A_OMISSION,REPLACE_RECORD,C’est ici que vous trouverez le véritable Amour pour M’aimer et des Flammes ardentes pour vous brûler et vous consumer d’Amour.,Object “Me” is explicit in Form A.,AFLP-27 H23 corroborates love directed to Jesus. | AFLP-27 H23 exact conceptual corroboration.,HIGH,H23_FORM_A_ONLY,PASS,,CORROBORATES,AFLP-27 H23 reads « le véritable amour pour m’aimer ».,AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,C’est ici que vous trouverez le véritable Amour pour M’aimer et des Flammes ardentes pour vous brûler et vous consumer d’Amour.,ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,C’est ici que vous trouverez le véritable Amour pour M’aimer et des Flammes ardentes pour vous brûler et vous consumer d’Amour.,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0065,PASSION24.HOUR.23.P016,23,MEDITATION,"Tout est concentré dans ce Cœur : c’est là que se trouvent les Sacrements, la Vie de mon Église, et la Vie de toutes les âmes.",H23_FORM_A,"qui la mia Chiesa, qui la vita della mia Chiesa",FORM_A_OMISSION,REPLACE_RECORD,"Tout est concentré dans ce Cœur : c’est là que se trouvent les Sacrements, mon Église, la Vie de mon Église, et la Vie de toutes les âmes.",Standalone “my Church” omitted.,AFLP-27 H23 corroborates mon Église. | AFLP-27 H23 preserves « mon Église ».,HIGH,H23_FORM_A_ONLY,PASS,,CORROBORATES,"AFLP-27 H23 reads « les Sacrements, mon Église et la vie de l’Église et de toutes les âmes ».",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Tout est concentré dans ce Cœur : c’est là que se trouvent les Sacrements, mon Église, la Vie de mon Église, et la Vie de toutes les âmes.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Tout est concentré dans ce Cœur : c’est là que se trouvent les Sacrements, mon Église, la Vie de mon Église, et la Vie de toutes les âmes.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0066,PASSION24.HOUR.23.P018,23,MEDITATION,"Par conséquent, mon enfant, que ta vie soit en mon Cœur. Défends-le, répare toutes les offenses contre lui, conduis-y tous les gens. »",H23_FORM_A,"difendimi, riparami, conducimi tutti in esso",FORM_A_REFERENT_SHIFT,REPLACE_RECORD,"Par conséquent, mon enfant, que ta vie soit dans mon Cœur. Défends-Moi, fais-Moi réparation, conduis-les tous dans mon Cœur. »",R5 redirects defence/reparation toward the Heart; Italian verbs take Jesus as object and all souls are brought into the Heart.,"AFLP-27 H23 corroborates Jesus-directed defence/reparation. | AFLP-27 H23: « défends-moi, fais-moi réparation... ».",HIGH,H23_FORM_A_ONLY,PASS,,CORROBORATES,"AFLP-27 H23 reads « défends-moi, fais-moi réparation et apporte-moi toutes les âmes », confirming the actions are directed to Jesus, not to the Heart as an object.",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Par conséquent, mon enfant, que ta vie soit dans mon Cœur. Défends-Moi, répare pour Moi, conduis-les tous dans mon Cœur. »",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Par conséquent, mon enfant, que ta vie soit dans mon Cœur. Défends-Moi, fais-Moi réparation, conduis-les tous dans mon Cœur. »",WORDING_ONLY,"French idiom repair only: “répare pour Moi” is replaced by “fais-Moi réparation”, directly corroborated by AFLP-27 and faithful to Italian riparami.",NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0067,PASSION24.HOUR.23.P019,23,MEDITATION,"Jésus, par Amour pour moi, Tu T’es laissé blesser le Cœur par une lance. De tes Mains, blesse mon cœur, mes affections, mes désirs et tout moi-même. Qu’il n’y ait rien en moi qui ne soit blessé par tes Mains amoureuses.",H23_FORM_A,non resti ferita dal tuo amore,FORM_A_AGENCY_SHIFT,REPLACE_RECORD,"Jésus, par Amour pour moi, Tu T’es laissé blesser le Cœur par une lance. De tes Mains, blesse mon cœur, mes affections, mes désirs et tout moi-même. Qu’il n’y ait rien en moi qui ne soit blessé par ton Amour.",The resulting wound is explicitly from His Love.,AFLP-27 H23: « blessé par ton amour ».,HIGH,H23_FORM_A_ONLY,PASS,,CORROBORATES,"AFLP-27 H23 reads « qu’il ne reste rien en moi qui ne soit blessé par ton amour », directly supporting Italian agency.",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Jésus, par Amour pour moi, Tu T’es laissé blesser le Cœur par une lance. De tes Mains, blesse mon cœur, mes affections, mes désirs et tout moi-même. Qu’il n’y ait rien en moi qui ne soit blessé par ton Amour.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Jésus, par Amour pour moi, Tu T’es laissé blesser le Cœur par une lance. De tes Mains, blesse mon cœur, mes affections, mes désirs et tout moi-même. Qu’il n’y ait rien en moi qui ne soit blessé par ton Amour.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0068,PASSION24.HOUR.23.P021,23,MEDITATION,"Comme une colombe, elle vole en ton Cœur pour y occuper la première place, pour y être la première Réparatrice, la Reine, la Médiatrice entre Toi et les créatures. Avec ma Maman, je veux moi aussi voler dans ton Cœur afin de voir comment elle y répare les offenses des créatures.",H23_FORM_A,Regina dello stesso tuo Cuore,FORM_A_OMISSION,REPLACE_RECORD,"Comme une colombe, elle vole en ton Cœur pour y occuper la première place, pour y être la première Réparatrice, la Reine de ton propre Cœur, la Médiatrice entre Toi et les créatures. Avec ma Maman, je veux moi aussi voler dans ton Cœur pour entendre comment elle Te fait réparation et répéter ses Réparations pour toutes les offenses que Tu reçois.",Restores Mary’s exact title and omitted repetition of her reparations.,AFLP-27 H23 corroborates Queen of His Heart and reparations. | AFLP-27 H23: « reine de ton cœur » + repeated reparations.,HIGH,H23_FORM_A_ONLY,PASS,,CORROBORATES,AFLP-27 H23 establishes Mary as « reine de ton cœur » and immediately says she repeats her reparations for the offenses Jesus receives.,AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Comme une colombe, elle vole en ton Cœur pour y occuper la première place, pour y être la première Réparatrice, la Reine de ton propre Cœur, la Médiatrice entre Toi et les créatures. Avec ma Maman, je veux moi aussi voler dans ton Cœur pour entendre comment elle Te répare et répéter ses Réparations pour toutes les offenses que Tu reçois.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Comme une colombe, elle vole en ton Cœur pour y occuper la première place, pour y être la première Réparatrice, la Reine de ton propre Cœur, la Médiatrice entre Toi et les créatures. Avec ma Maman, je veux moi aussi voler dans ton Cœur pour entendre comment elle Te fait réparation et répéter ses Réparations pour toutes les offenses que Tu reçois.",WORDING_ONLY,"French idiom repair only: “elle Te répare” is replaced by “elle Te fait réparation”, preserving Italian Ti ripara and the established devotional French register.",NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0069,PASSION24.HOUR.23.P022,23,MEDITATION,"Jésus, je trouverai la Vie dans ton Cœur blessé, si bien que, peu importe ce que je ferai, mes actions y trouveront Vie. Je ne donnerai plus de vie à mes pensées, mais si elles veulent la Vie, je prendrai tes Pensées.",H23_FORM_A,l’attingerò sempre da esso,FORM_A_DIRECTIONAL_SHIFT,REPLACE_RECORD,"Jésus, dans ton Cœur blessé je retrouverai ma vie ; ainsi, tout ce que je serai sur le point de faire, je le puiserai toujours dans ce Cœur. Je ne donnerai plus de vie à mes pensées, mais si elles veulent la Vie, je prendrai tes Pensées.","Italian says actions/life are drawn from the Heart, not merely that actions find life there.",AFLP-27 H23 supports Heart-source/dependence direction.,HIGH_ITALIAN_R3; AFLP27_PARTIAL,H23_FORM_A_ONLY,PASS,,PARTIAL_CORROBORATION,"AFLP-27 H23 says « quoi que je fasse, je dépende toujours de ton divin cœur », preserving the direction of dependence on/from the Heart. Italian R3 is more exact: l’attingerò sempre da esso (draw it from it).",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Jésus, dans ton Cœur blessé je retrouverai ma vie ; ainsi, tout ce que je serai sur le point de faire, je le puiserai toujours dans ce Cœur. Je ne donnerai plus de vie à mes pensées, mais si elles veulent la Vie, je prendrai tes Pensées.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Jésus, dans ton Cœur blessé je retrouverai ma vie ; ainsi, tout ce que je serai sur le point de faire, je le puiserai toujours dans ce Cœur. Je ne donnerai plus de vie à mes pensées, mais si elles veulent la Vie, je prendrai tes Pensées.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0070,PASSION24.HOUR.23.P024,23,MEDITATION,"Jésus, toute ta Vie m’appartient : c’est ta Volonté.",H23_FORM_A,"questa è la tua Volontà, questo è il mio volere",FORM_A_OMISSION,REPLACE_RECORD,"Jésus, toute ta Vie est mienne : telle est ta Volonté, tel est mon vouloir.",Final correspondence of Jesus’s Will and Luisa’s will is omitted.,AFLP-27 H23 corroborates final two-sided correspondence. | AFLP-27 H23 preserves both wills.,HIGH,H23_FORM_A_ONLY,PASS,,CORROBORATES,"AFLP-27 H23 ends « c’est ta volonté, et c’est aussi la mienne », independently preserving the two-sided closing correspondence.",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Jésus, toute ta Vie est mienne : telle est ta Volonté, tel est mon vouloir.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Jésus, toute ta Vie est mienne : telle est ta Volonté, tel est mon vouloir.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0071,PASSION24.HOUR.23.REF.P001,23,REFLECTION,"Après sa Mort, Jésus a voulu, par Amour pour nous, être blessé par une lance. Et nous, nous laissons-nous blesser en toutes choses par Jésus ? Ou bien nous laissons-nous blesser par les créatures, par les plaisirs, par l’attachement à nous-mêmes ? Les froideurs, les obscurités, les mortifications internes et externes sont des blessures que le Seigneur présente à notre âme.",H23_REFLECTION,ferite che il Signore fa all’anima,MISTRANSLATION,REPLACE_RECORD,"Après sa Mort, Jésus a voulu, par Amour pour nous, être blessé par une lance. Et nous, nous laissons-nous blesser en toutes choses par Jésus ? Ou bien nous laissons-nous blesser par les créatures, par les plaisirs, par l’attachement à nous-mêmes ? Les froideurs, les obscurités, les mortifications internes et externes sont des blessures que le Seigneur fait à notre âme.","fa = makes/inflicts, not presents.",AFLP-27 H23 reflection corroborates wounds given/made by the Lord. | AFLP-27 H23: « des plaies que le Seigneur donne aux âmes ».,HIGH,H23_REFLECTION_STABLE,PASS,,CORROBORATES,"AFLP-27 H23 reflection says the internal/external mortifications are wounds the Lord gives to souls, directly rejecting R5 « présente à notre âme ».",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Après sa Mort, Jésus a voulu, par Amour pour nous, être blessé par une lance. Et nous, nous laissons-nous blesser en toutes choses par Jésus ? Ou bien nous laissons-nous blesser par les créatures, par les plaisirs, par l’attachement à nous-mêmes ? Les froideurs, les obscurités, les mortifications internes et externes sont des blessures que le Seigneur fait à notre âme.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Après sa Mort, Jésus a voulu, par Amour pour nous, être blessé par une lance. Et nous, nous laissons-nous blesser en toutes choses par Jésus ? Ou bien nous laissons-nous blesser par les créatures, par les plaisirs, par l’attachement à nous-mêmes ? Les froideurs, les obscurités, les mortifications internes et externes sont des blessures que le Seigneur fait à notre âme.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0090,PASSION24.HOUR.24.DESOL.P001,24,MEDITATION,"« Elles me coûtent trop, les âmes, elles me coûtent la Vie d’un Fils Dieu. Et moi, comme Co-rédemptrice et Mère, je les lie à toi, ô Croix. »",H24_MEDITATION,,DUPLICATE_MISLOCATION,DELETE_FROM_CANONICAL_LAYER,∅,"This sentence is duplicated later at DESOL.P072; Italian R3 H24 begins with the burial preparation, corresponding to DESOL.P002.",AFLP-27 H24 verified transcription,HIGH,H24_MEDITATION_DESOLATION_CORE,PASS_R4_SCOPE_RESTORATION,Desolation is treated as part of the 24th-Hour meditation by explicit user scope and by Italian R3 hour structure.,CORROBORATES,AFLP-27 H24 Desolation begins with Mary preparing for the final sacrifice; the R5 leading « Elles me coûtent trop... » sentence belongs later in the Desolation and is a misplaced duplicate.,AFLP27_H22_H24,DELETE_FROM_CANONICAL_LAYER,∅,ACCEPT_FOR_AUTHORIZATION,DELETE_FROM_CANONICAL_LAYER,∅,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NO_SEPARATE_CANONICAL_COPY_REQUIRED; deletion is duplicate/mislocated or unsupported at this locus
